endpoint,feature,gain,category
NR-AR,morgan_1,4.08591890335083,Morgan fingerprint
NR-AR,morgan_2,1.7876343727111816,Morgan fingerprint
NR-AR,morgan_11,0.08141136169433594,Morgan fingerprint
NR-AR,morgan_13,4.575981140136719,Morgan fingerprint
NR-AR,morgan_17,16.305381774902344,Morgan fingerprint
NR-AR,morgan_18,22.88524627685547,Morgan fingerprint
NR-AR,morgan_19,49.55434036254883,Morgan fingerprint
NR-AR,morgan_23,1.6377952098846436,Morgan fingerprint
NR-AR,morgan_25,4.620856285095215,Morgan fingerprint
NR-AR,morgan_28,22.392004013061523,Morgan fingerprint
NR-AR,morgan_33,24.548477172851562,Morgan fingerprint
NR-AR,morgan_36,19.117706298828125,Morgan fingerprint
NR-AR,morgan_39,1.3189420700073242,Morgan fingerprint
NR-AR,morgan_41,1.905909538269043,Morgan fingerprint
NR-AR,morgan_50,17.142986297607422,Morgan fingerprint
NR-AR,morgan_54,8.595000267028809,Morgan fingerprint
NR-AR,morgan_55,25.951335906982422,Morgan fingerprint
NR-AR,morgan_64,14.691965103149414,Morgan fingerprint
NR-AR,morgan_73,15.230575561523438,Morgan fingerprint
NR-AR,morgan_84,3.6826090812683105,Morgan fingerprint
NR-AR,morgan_93,0.6127471923828125,Morgan fingerprint
NR-AR,morgan_94,26.149036407470703,Morgan fingerprint
NR-AR,morgan_98,1.6551990509033203,Morgan fingerprint
NR-AR,morgan_102,32.943511962890625,Morgan fingerprint
NR-AR,morgan_103,34.82941436767578,Morgan fingerprint
NR-AR,morgan_105,59.51145935058594,Morgan fingerprint
NR-AR,morgan_114,20.54316520690918,Morgan fingerprint
NR-AR,morgan_116,13.259781837463379,Morgan fingerprint
NR-AR,morgan_117,25.347179412841797,Morgan fingerprint
NR-AR,morgan_118,35.34979248046875,Morgan fingerprint
NR-AR,morgan_119,7.270948886871338,Morgan fingerprint
NR-AR,morgan_126,90.90615844726562,Morgan fingerprint
NR-AR,morgan_135,3.6414694786071777,Morgan fingerprint
NR-AR,morgan_145,11.887466430664062,Morgan fingerprint
NR-AR,morgan_147,3.6927731037139893,Morgan fingerprint
NR-AR,morgan_149,21.65949821472168,Morgan fingerprint
NR-AR,morgan_151,119.87225341796875,Morgan fingerprint
NR-AR,morgan_156,2.9250946044921875,Morgan fingerprint
NR-AR,morgan_160,14.579307556152344,Morgan fingerprint
NR-AR,morgan_162,4.582108497619629,Morgan fingerprint
NR-AR,morgan_165,11.875144958496094,Morgan fingerprint
NR-AR,morgan_173,26.625076293945312,Morgan fingerprint
NR-AR,morgan_179,3.616633415222168,Morgan fingerprint
NR-AR,morgan_188,4.860805511474609,Morgan fingerprint
NR-AR,morgan_190,9.287689208984375,Morgan fingerprint
NR-AR,morgan_191,27.136852264404297,Morgan fingerprint
NR-AR,morgan_194,19.723480224609375,Morgan fingerprint
NR-AR,morgan_203,17.84014129638672,Morgan fingerprint
NR-AR,morgan_204,45.913639068603516,Morgan fingerprint
NR-AR,morgan_216,1.0957462787628174,Morgan fingerprint
NR-AR,morgan_217,62.30644226074219,Morgan fingerprint
NR-AR,morgan_225,15.693307876586914,Morgan fingerprint
NR-AR,morgan_235,0.8640022277832031,Morgan fingerprint
NR-AR,morgan_250,34.94064712524414,Morgan fingerprint
NR-AR,morgan_257,28.602447509765625,Morgan fingerprint
NR-AR,morgan_262,16.43313980102539,Morgan fingerprint
NR-AR,morgan_269,21.726043701171875,Morgan fingerprint
NR-AR,morgan_270,6.891944408416748,Morgan fingerprint
NR-AR,morgan_279,5.123133659362793,Morgan fingerprint
NR-AR,morgan_283,2.969989776611328,Morgan fingerprint
NR-AR,morgan_301,2.5537586212158203,Morgan fingerprint
NR-AR,morgan_310,1.9493802785873413,Morgan fingerprint
NR-AR,morgan_314,4.836675643920898,Morgan fingerprint
NR-AR,morgan_317,19.902769088745117,Morgan fingerprint
NR-AR,morgan_322,28.17587661743164,Morgan fingerprint
NR-AR,morgan_323,41.9341926574707,Morgan fingerprint
NR-AR,morgan_324,7.014717102050781,Morgan fingerprint
NR-AR,morgan_328,8.748475074768066,Morgan fingerprint
NR-AR,morgan_332,5.780174255371094,Morgan fingerprint
NR-AR,morgan_333,0.34051513671875,Morgan fingerprint
NR-AR,morgan_338,11.448078155517578,Morgan fingerprint
NR-AR,morgan_339,31.519012451171875,Morgan fingerprint
NR-AR,morgan_352,14.106670379638672,Morgan fingerprint
NR-AR,morgan_375,30.63331413269043,Morgan fingerprint
NR-AR,morgan_376,2.636925220489502,Morgan fingerprint
NR-AR,morgan_378,22.682092666625977,Morgan fingerprint
NR-AR,morgan_381,14.814245223999023,Morgan fingerprint
NR-AR,morgan_383,9.108835220336914,Morgan fingerprint
NR-AR,morgan_389,35.62118911743164,Morgan fingerprint
NR-AR,morgan_390,40.158294677734375,Morgan fingerprint
NR-AR,morgan_401,7.310725688934326,Morgan fingerprint
NR-AR,morgan_411,72.88426208496094,Morgan fingerprint
NR-AR,morgan_424,14.339180946350098,Morgan fingerprint
NR-AR,morgan_434,15.60814094543457,Morgan fingerprint
NR-AR,morgan_436,77.90896606445312,Morgan fingerprint
NR-AR,morgan_458,12.798103332519531,Morgan fingerprint
NR-AR,morgan_473,19.362131118774414,Morgan fingerprint
NR-AR,morgan_476,13.370048522949219,Morgan fingerprint
NR-AR,morgan_482,68.77024841308594,Morgan fingerprint
NR-AR,morgan_505,32.057838439941406,Morgan fingerprint
NR-AR,morgan_524,19.189237594604492,Morgan fingerprint
NR-AR,morgan_530,51.5013542175293,Morgan fingerprint
NR-AR,morgan_531,7.244390487670898,Morgan fingerprint
NR-AR,morgan_537,23.609973907470703,Morgan fingerprint
NR-AR,morgan_547,7.298831939697266,Morgan fingerprint
NR-AR,morgan_550,40.78262710571289,Morgan fingerprint
NR-AR,morgan_558,12.471195220947266,Morgan fingerprint
NR-AR,morgan_594,49.79473114013672,Morgan fingerprint
NR-AR,morgan_598,9.331382751464844,Morgan fingerprint
NR-AR,morgan_610,12.03671646118164,Morgan fingerprint
NR-AR,morgan_613,54.88479232788086,Morgan fingerprint
NR-AR,morgan_629,19.603729248046875,Morgan fingerprint
NR-AR,morgan_631,46.73600769042969,Morgan fingerprint
NR-AR,morgan_641,2.6275792121887207,Morgan fingerprint
NR-AR,morgan_652,16.277721405029297,Morgan fingerprint
NR-AR,morgan_659,48.60184097290039,Morgan fingerprint
NR-AR,morgan_661,17.56304168701172,Morgan fingerprint
NR-AR,morgan_667,5.311228275299072,Morgan fingerprint
NR-AR,morgan_694,8.176427841186523,Morgan fingerprint
NR-AR,morgan_695,7.064240455627441,Morgan fingerprint
NR-AR,morgan_702,1.0624210834503174,Morgan fingerprint
NR-AR,morgan_705,18.709861755371094,Morgan fingerprint
NR-AR,morgan_714,54.3405876159668,Morgan fingerprint
NR-AR,morgan_718,7.102382183074951,Morgan fingerprint
NR-AR,morgan_728,1.3734016418457031,Morgan fingerprint
NR-AR,morgan_742,14.147286415100098,Morgan fingerprint
NR-AR,morgan_743,29.040403366088867,Morgan fingerprint
NR-AR,morgan_745,6.218677520751953,Morgan fingerprint
NR-AR,morgan_750,6.490478992462158,Morgan fingerprint
NR-AR,morgan_757,0.8744401931762695,Morgan fingerprint
NR-AR,morgan_784,14.884506225585938,Morgan fingerprint
NR-AR,morgan_785,12.646987915039062,Morgan fingerprint
NR-AR,morgan_823,24.100221633911133,Morgan fingerprint
NR-AR,morgan_843,7.074732303619385,Morgan fingerprint
NR-AR,morgan_850,73.52789306640625,Morgan fingerprint
NR-AR,morgan_875,63.67718505859375,Morgan fingerprint
NR-AR,morgan_881,17.909950256347656,Morgan fingerprint
NR-AR,morgan_890,8.374631881713867,Morgan fingerprint
NR-AR,morgan_932,9.597970962524414,Morgan fingerprint
NR-AR,morgan_935,38.6495361328125,Morgan fingerprint
NR-AR,morgan_936,14.657962799072266,Morgan fingerprint
NR-AR,morgan_946,2.1240079402923584,Morgan fingerprint
NR-AR,morgan_951,20.100746154785156,Morgan fingerprint
NR-AR,morgan_955,36.3875732421875,Morgan fingerprint
NR-AR,morgan_976,102.2392578125,Morgan fingerprint
NR-AR,morgan_978,14.560218811035156,Morgan fingerprint
NR-AR,morgan_1005,9.132792472839355,Morgan fingerprint
NR-AR,morgan_1011,91.3531723022461,Morgan fingerprint
NR-AR,morgan_1019,3.117332935333252,Morgan fingerprint
NR-AR,morgan_1028,2.097747802734375,Morgan fingerprint
NR-AR,morgan_1029,46.323455810546875,Morgan fingerprint
NR-AR,morgan_1039,12.767766952514648,Morgan fingerprint
NR-AR,morgan_1045,3.5534324645996094,Morgan fingerprint
NR-AR,morgan_1063,19.03924560546875,Morgan fingerprint
NR-AR,morgan_1070,99.06782531738281,Morgan fingerprint
NR-AR,morgan_1071,23.32746124267578,Morgan fingerprint
NR-AR,morgan_1077,2.9292469024658203,Morgan fingerprint
NR-AR,morgan_1078,35.03307342529297,Morgan fingerprint
NR-AR,morgan_1086,0.00634765625,Morgan fingerprint
NR-AR,morgan_1088,21.66165542602539,Morgan fingerprint
NR-AR,morgan_1100,36.48193359375,Morgan fingerprint
NR-AR,morgan_1114,9.778397560119629,Morgan fingerprint
NR-AR,morgan_1115,47.718292236328125,Morgan fingerprint
NR-AR,morgan_1126,4.419395446777344,Morgan fingerprint
NR-AR,morgan_1128,35.554508209228516,Morgan fingerprint
NR-AR,morgan_1138,20.656593322753906,Morgan fingerprint
NR-AR,morgan_1143,37.82644271850586,Morgan fingerprint
NR-AR,morgan_1145,47.99317932128906,Morgan fingerprint
NR-AR,morgan_1148,25.226970672607422,Morgan fingerprint
NR-AR,morgan_1152,66.07697296142578,Morgan fingerprint
NR-AR,morgan_1153,23.776126861572266,Morgan fingerprint
NR-AR,morgan_1158,90.59942626953125,Morgan fingerprint
NR-AR,morgan_1160,53.39398193359375,Morgan fingerprint
NR-AR,morgan_1163,16.11766815185547,Morgan fingerprint
NR-AR,morgan_1171,3.4194564819335938,Morgan fingerprint
NR-AR,morgan_1186,32.78376770019531,Morgan fingerprint
NR-AR,morgan_1195,5.574423313140869,Morgan fingerprint
NR-AR,morgan_1220,5.266134262084961,Morgan fingerprint
NR-AR,morgan_1221,26.817222595214844,Morgan fingerprint
NR-AR,morgan_1236,16.02610969543457,Morgan fingerprint
NR-AR,morgan_1249,3.532632350921631,Morgan fingerprint
NR-AR,morgan_1252,38.17594909667969,Morgan fingerprint
NR-AR,morgan_1261,21.283702850341797,Morgan fingerprint
NR-AR,morgan_1264,31.178924560546875,Morgan fingerprint
NR-AR,morgan_1267,14.482776641845703,Morgan fingerprint
NR-AR,morgan_1269,28.060928344726562,Morgan fingerprint
NR-AR,morgan_1296,25.2069091796875,Morgan fingerprint
NR-AR,morgan_1303,16.28856658935547,Morgan fingerprint
NR-AR,morgan_1308,9.180389404296875,Morgan fingerprint
NR-AR,morgan_1344,22.856184005737305,Morgan fingerprint
NR-AR,morgan_1347,11.423999786376953,Morgan fingerprint
NR-AR,morgan_1351,15.146064758300781,Morgan fingerprint
NR-AR,morgan_1352,43.1724853515625,Morgan fingerprint
NR-AR,morgan_1356,33.65262985229492,Morgan fingerprint
NR-AR,morgan_1360,50.68870544433594,Morgan fingerprint
NR-AR,morgan_1365,50.29370880126953,Morgan fingerprint
NR-AR,morgan_1370,13.442329406738281,Morgan fingerprint
NR-AR,morgan_1384,6.506465911865234,Morgan fingerprint
NR-AR,morgan_1385,8.706809997558594,Morgan fingerprint
NR-AR,morgan_1405,6.596742630004883,Morgan fingerprint
NR-AR,morgan_1408,0.9998779296875,Morgan fingerprint
NR-AR,morgan_1422,33.86166763305664,Morgan fingerprint
NR-AR,morgan_1430,32.88776779174805,Morgan fingerprint
NR-AR,morgan_1440,58.20437240600586,Morgan fingerprint
NR-AR,morgan_1452,2.805233955383301,Morgan fingerprint
NR-AR,morgan_1465,14.387075424194336,Morgan fingerprint
NR-AR,morgan_1472,10.136932373046875,Morgan fingerprint
NR-AR,morgan_1473,14.741888999938965,Morgan fingerprint
NR-AR,morgan_1494,46.56486511230469,Morgan fingerprint
NR-AR,morgan_1522,13.29524040222168,Morgan fingerprint
NR-AR,morgan_1526,43.232391357421875,Morgan fingerprint
NR-AR,morgan_1531,463.80316162109375,Morgan fingerprint
NR-AR,morgan_1532,44.8636474609375,Morgan fingerprint
NR-AR,morgan_1539,53.79374313354492,Morgan fingerprint
NR-AR,morgan_1562,55.97361755371094,Morgan fingerprint
NR-AR,morgan_1564,98.86421203613281,Morgan fingerprint
NR-AR,morgan_1573,10.968657493591309,Morgan fingerprint
NR-AR,morgan_1574,58.979278564453125,Morgan fingerprint
NR-AR,morgan_1579,63.07389831542969,Morgan fingerprint
NR-AR,morgan_1585,6.501054286956787,Morgan fingerprint
NR-AR,morgan_1600,10.086097717285156,Morgan fingerprint
NR-AR,morgan_1602,67.80221557617188,Morgan fingerprint
NR-AR,morgan_1607,25.7913875579834,Morgan fingerprint
NR-AR,morgan_1617,7.503513336181641,Morgan fingerprint
NR-AR,morgan_1625,11.739130020141602,Morgan fingerprint
NR-AR,morgan_1629,44.15422821044922,Morgan fingerprint
NR-AR,morgan_1633,12.640585899353027,Morgan fingerprint
NR-AR,morgan_1645,4.174917221069336,Morgan fingerprint
NR-AR,morgan_1646,40.24992370605469,Morgan fingerprint
NR-AR,morgan_1651,21.863731384277344,Morgan fingerprint
NR-AR,morgan_1656,61.22092056274414,Morgan fingerprint
NR-AR,morgan_1658,54.460205078125,Morgan fingerprint
NR-AR,morgan_1665,10.832265853881836,Morgan fingerprint
NR-AR,morgan_1680,24.181331634521484,Morgan fingerprint
NR-AR,morgan_1681,38.14788818359375,Morgan fingerprint
NR-AR,morgan_1685,13.46963882446289,Morgan fingerprint
NR-AR,morgan_1696,5.355794429779053,Morgan fingerprint
NR-AR,morgan_1717,92.52780151367188,Morgan fingerprint
NR-AR,morgan_1722,12.313716888427734,Morgan fingerprint
NR-AR,morgan_1734,7.751755714416504,Morgan fingerprint
NR-AR,morgan_1738,10.866108894348145,Morgan fingerprint
NR-AR,morgan_1754,34.11156463623047,Morgan fingerprint
NR-AR,morgan_1759,13.14133071899414,Morgan fingerprint
NR-AR,morgan_1766,27.910980224609375,Morgan fingerprint
NR-AR,morgan_1775,36.0265007019043,Morgan fingerprint
NR-AR,morgan_1776,38.294647216796875,Morgan fingerprint
NR-AR,morgan_1783,23.5587158203125,Morgan fingerprint
NR-AR,morgan_1792,17.482738494873047,Morgan fingerprint
NR-AR,morgan_1825,12.199312210083008,Morgan fingerprint
NR-AR,morgan_1831,5.028086185455322,Morgan fingerprint
NR-AR,morgan_1840,4.548694610595703,Morgan fingerprint
NR-AR,morgan_1851,39.29726028442383,Morgan fingerprint
NR-AR,morgan_1855,10.808738708496094,Morgan fingerprint
NR-AR,morgan_1862,80.98989868164062,Morgan fingerprint
NR-AR,morgan_1866,38.822425842285156,Morgan fingerprint
NR-AR,morgan_1879,8.463062286376953,Morgan fingerprint
NR-AR,morgan_1905,9.799071311950684,Morgan fingerprint
NR-AR,morgan_1914,36.79721450805664,Morgan fingerprint
NR-AR,morgan_1916,16.24030303955078,Morgan fingerprint
NR-AR,morgan_1921,4.3592681884765625,Morgan fingerprint
NR-AR,morgan_1924,3.818859815597534,Morgan fingerprint
NR-AR,morgan_1925,28.862001419067383,Morgan fingerprint
NR-AR,morgan_1942,89.02239990234375,Morgan fingerprint
NR-AR,morgan_1951,7.83283805847168,Morgan fingerprint
NR-AR,morgan_1955,26.126413345336914,Morgan fingerprint
NR-AR,morgan_1957,12.197345733642578,Morgan fingerprint
NR-AR,morgan_1959,0.981834888458252,Morgan fingerprint
NR-AR,morgan_1974,5.14794921875,Morgan fingerprint
NR-AR,morgan_1978,5.786654949188232,Morgan fingerprint
NR-AR,morgan_1982,27.245014190673828,Morgan fingerprint
NR-AR,morgan_1983,65.57594299316406,Morgan fingerprint
NR-AR,morgan_1984,5.231008052825928,Morgan fingerprint
NR-AR,morgan_1985,41.5998420715332,Morgan fingerprint
NR-AR,morgan_1998,58.10376739501953,Morgan fingerprint
NR-AR,morgan_2045,0.12133979797363281,Morgan fingerprint
NR-AR,morgan_2046,36.56722640991211,Morgan fingerprint
NR-AR,ap_1,0.35631752014160156,Atom Pair fp
NR-AR,ap_2,3.1716885566711426,Atom Pair fp
NR-AR,ap_3,43.52391815185547,Atom Pair fp
NR-AR,ap_8,0.31374263763427734,Atom Pair fp
NR-AR,ap_9,7.85582971572876,Atom Pair fp
NR-AR,ap_13,8.937768936157227,Atom Pair fp
NR-AR,ap_16,10.248229026794434,Atom Pair fp
NR-AR,ap_17,46.119747161865234,Atom Pair fp
NR-AR,ap_19,5.322680950164795,Atom Pair fp
NR-AR,ap_20,45.3123893737793,Atom Pair fp
NR-AR,ap_21,11.787795066833496,Atom Pair fp
NR-AR,ap_28,6.58329439163208,Atom Pair fp
NR-AR,ap_29,3.4818384647369385,Atom Pair fp
NR-AR,ap_32,29.544296264648438,Atom Pair fp
NR-AR,ap_34,84.36955261230469,Atom Pair fp
NR-AR,ap_36,4.549760818481445,Atom Pair fp
NR-AR,ap_40,6.967684745788574,Atom Pair fp
NR-AR,ap_41,19.76919174194336,Atom Pair fp
NR-AR,ap_44,0.5688307285308838,Atom Pair fp
NR-AR,ap_50,59.154510498046875,Atom Pair fp
NR-AR,ap_57,66.00804138183594,Atom Pair fp
NR-AR,ap_58,14.070005416870117,Atom Pair fp
NR-AR,ap_60,16.44585418701172,Atom Pair fp
NR-AR,ap_63,57.69677734375,Atom Pair fp
NR-AR,ap_65,18.375877380371094,Atom Pair fp
NR-AR,ap_68,3.5206539630889893,Atom Pair fp
NR-AR,ap_69,13.96419620513916,Atom Pair fp
NR-AR,ap_70,2.5525524616241455,Atom Pair fp
NR-AR,ap_74,11.001945495605469,Atom Pair fp
NR-AR,ap_76,31.027013778686523,Atom Pair fp
NR-AR,ap_77,10.081962585449219,Atom Pair fp
NR-AR,ap_81,23.74457550048828,Atom Pair fp
NR-AR,ap_88,6.333976745605469,Atom Pair fp
NR-AR,ap_92,38.92838668823242,Atom Pair fp
NR-AR,ap_97,2.3302934169769287,Atom Pair fp
NR-AR,ap_98,94.94850158691406,Atom Pair fp
NR-AR,ap_100,15.020159721374512,Atom Pair fp
NR-AR,ap_104,1.0454647541046143,Atom Pair fp
NR-AR,ap_106,6.397662162780762,Atom Pair fp
NR-AR,ap_108,4.958584308624268,Atom Pair fp
NR-AR,ap_109,105.909912109375,Atom Pair fp
NR-AR,ap_112,35.027400970458984,Atom Pair fp
NR-AR,ap_116,1.6202526092529297,Atom Pair fp
NR-AR,ap_117,5.4646430015563965,Atom Pair fp
NR-AR,ap_120,8.773374557495117,Atom Pair fp
NR-AR,ap_121,1.6862025260925293,Atom Pair fp
NR-AR,ap_124,75.6451416015625,Atom Pair fp
NR-AR,ap_125,4.707448482513428,Atom Pair fp
NR-AR,ap_126,1.1786150932312012,Atom Pair fp
NR-AR,ap_128,5.826942443847656,Atom Pair fp
NR-AR,ap_136,14.905698776245117,Atom Pair fp
NR-AR,ap_145,8.718703269958496,Atom Pair fp
NR-AR,ap_148,15.35687255859375,Atom Pair fp
NR-AR,ap_152,7.039011001586914,Atom Pair fp
NR-AR,ap_153,104.77880096435547,Atom Pair fp
NR-AR,ap_156,109.82743072509766,Atom Pair fp
NR-AR,ap_160,4.190556526184082,Atom Pair fp
NR-AR,ap_165,26.112777709960938,Atom Pair fp
NR-AR,ap_169,7.082249641418457,Atom Pair fp
NR-AR,ap_173,13.026859283447266,Atom Pair fp
NR-AR,ap_174,32.17027282714844,Atom Pair fp
NR-AR,ap_176,10.365894317626953,Atom Pair fp
NR-AR,ap_181,17.22369956970215,Atom Pair fp
NR-AR,ap_184,15.248210906982422,Atom Pair fp
NR-AR,ap_188,38.41561508178711,Atom Pair fp
NR-AR,ap_193,21.62896728515625,Atom Pair fp
NR-AR,ap_196,21.380939483642578,Atom Pair fp
NR-AR,ap_200,17.444454193115234,Atom Pair fp
NR-AR,ap_202,12.237630844116211,Atom Pair fp
NR-AR,ap_208,5.376046180725098,Atom Pair fp
NR-AR,ap_214,3.3874359130859375,Atom Pair fp
NR-AR,ap_216,13.461620330810547,Atom Pair fp
NR-AR,ap_217,3.567758560180664,Atom Pair fp
NR-AR,ap_228,61.26646423339844,Atom Pair fp
NR-AR,ap_229,7.4645185470581055,Atom Pair fp
NR-AR,ap_233,30.77129554748535,Atom Pair fp
NR-AR,ap_237,1.910487174987793,Atom Pair fp
NR-AR,ap_239,20.313081741333008,Atom Pair fp
NR-AR,ap_240,9.3994140625,Atom Pair fp
NR-AR,ap_242,3.9570608139038086,Atom Pair fp
NR-AR,ap_243,21.64520263671875,Atom Pair fp
NR-AR,ap_244,15.250731468200684,Atom Pair fp
NR-AR,ap_246,0.4097023010253906,Atom Pair fp
NR-AR,ap_253,37.47320556640625,Atom Pair fp
NR-AR,ap_256,4.850879669189453,Atom Pair fp
NR-AR,ap_257,0.2848320007324219,Atom Pair fp
NR-AR,ap_259,6.3872833251953125,Atom Pair fp
NR-AR,ap_261,11.408480644226074,Atom Pair fp
NR-AR,ap_262,1.1137232780456543,Atom Pair fp
NR-AR,ap_264,71.02284240722656,Atom Pair fp
NR-AR,ap_268,48.71194839477539,Atom Pair fp
NR-AR,ap_273,67.0164794921875,Atom Pair fp
NR-AR,ap_276,65.61576843261719,Atom Pair fp
NR-AR,ap_280,21.434043884277344,Atom Pair fp
NR-AR,ap_284,4.131811141967773,Atom Pair fp
NR-AR,ap_285,11.155346870422363,Atom Pair fp
NR-AR,ap_288,5.750132083892822,Atom Pair fp
NR-AR,ap_292,39.16379165649414,Atom Pair fp
NR-AR,ap_293,5.496116638183594,Atom Pair fp
NR-AR,ap_296,101.92233276367188,Atom Pair fp
NR-AR,ap_297,34.36232376098633,Atom Pair fp
NR-AR,ap_301,3.3784844875335693,Atom Pair fp
NR-AR,ap_303,4.040895462036133,Atom Pair fp
NR-AR,ap_304,5.599783897399902,Atom Pair fp
NR-AR,ap_310,74.96668243408203,Atom Pair fp
NR-AR,ap_313,62.793212890625,Atom Pair fp
NR-AR,ap_318,8.442989349365234,Atom Pair fp
NR-AR,ap_320,9.352627754211426,Atom Pair fp
NR-AR,ap_324,2.8060216903686523,Atom Pair fp
NR-AR,ap_326,2.6690666675567627,Atom Pair fp
NR-AR,ap_328,69.21348571777344,Atom Pair fp
NR-AR,ap_329,23.631288528442383,Atom Pair fp
NR-AR,ap_337,28.318283081054688,Atom Pair fp
NR-AR,ap_340,2.727858066558838,Atom Pair fp
NR-AR,ap_344,4.2104668617248535,Atom Pair fp
NR-AR,ap_348,1.5189099311828613,Atom Pair fp
NR-AR,ap_350,9.934316635131836,Atom Pair fp
NR-AR,ap_352,25.634002685546875,Atom Pair fp
NR-AR,ap_353,10.379095077514648,Atom Pair fp
NR-AR,ap_356,26.916574478149414,Atom Pair fp
NR-AR,ap_357,26.779830932617188,Atom Pair fp
NR-AR,ap_363,41.28561019897461,Atom Pair fp
NR-AR,ap_364,48.24687194824219,Atom Pair fp
NR-AR,ap_369,9.750680923461914,Atom Pair fp
NR-AR,ap_372,20.528839111328125,Atom Pair fp
NR-AR,ap_373,16.786231994628906,Atom Pair fp
NR-AR,ap_374,16.340526580810547,Atom Pair fp
NR-AR,ap_377,15.377300262451172,Atom Pair fp
NR-AR,ap_380,0.7355070114135742,Atom Pair fp
NR-AR,ap_381,20.920154571533203,Atom Pair fp
NR-AR,ap_382,48.9312744140625,Atom Pair fp
NR-AR,ap_385,2.026829242706299,Atom Pair fp
NR-AR,ap_386,3.8373525142669678,Atom Pair fp
NR-AR,ap_400,13.359895706176758,Atom Pair fp
NR-AR,ap_408,8.177458763122559,Atom Pair fp
NR-AR,ap_412,85.30979919433594,Atom Pair fp
NR-AR,ap_416,3.2811527252197266,Atom Pair fp
NR-AR,ap_425,4.818346977233887,Atom Pair fp
NR-AR,ap_428,8.304803848266602,Atom Pair fp
NR-AR,ap_429,62.97966003417969,Atom Pair fp
NR-AR,ap_432,38.67948913574219,Atom Pair fp
NR-AR,ap_433,31.804698944091797,Atom Pair fp
NR-AR,ap_434,60.68987274169922,Atom Pair fp
NR-AR,ap_436,3.0997893810272217,Atom Pair fp
NR-AR,ap_440,23.08136749267578,Atom Pair fp
NR-AR,ap_444,12.094191551208496,Atom Pair fp
NR-AR,ap_448,2.9447898864746094,Atom Pair fp
NR-AR,ap_452,26.038278579711914,Atom Pair fp
NR-AR,ap_453,31.105697631835938,Atom Pair fp
NR-AR,ap_455,38.125,Atom Pair fp
NR-AR,ap_456,2.7020816802978516,Atom Pair fp
NR-AR,ap_460,19.04441261291504,Atom Pair fp
NR-AR,ap_464,11.211968421936035,Atom Pair fp
NR-AR,ap_466,6.765493869781494,Atom Pair fp
NR-AR,ap_468,50.172584533691406,Atom Pair fp
NR-AR,ap_469,5.594356536865234,Atom Pair fp
NR-AR,ap_472,14.767094612121582,Atom Pair fp
NR-AR,ap_473,30.45849609375,Atom Pair fp
NR-AR,ap_476,2.9742908477783203,Atom Pair fp
NR-AR,ap_478,4.583081245422363,Atom Pair fp
NR-AR,ap_481,10.07773208618164,Atom Pair fp
NR-AR,ap_484,6.0493316650390625,Atom Pair fp
NR-AR,ap_485,3.248324394226074,Atom Pair fp
NR-AR,ap_486,8.060627937316895,Atom Pair fp
NR-AR,ap_487,37.57429504394531,Atom Pair fp
NR-AR,ap_488,3.9165706634521484,Atom Pair fp
NR-AR,ap_490,7.570012092590332,Atom Pair fp
NR-AR,ap_495,8.454157829284668,Atom Pair fp
NR-AR,ap_496,1.7482497692108154,Atom Pair fp
NR-AR,ap_497,3.424677848815918,Atom Pair fp
NR-AR,ap_504,8.426094055175781,Atom Pair fp
NR-AR,ap_508,0.5881729125976562,Atom Pair fp
NR-AR,ap_512,23.363502502441406,Atom Pair fp
NR-AR,ap_513,0.5550708770751953,Atom Pair fp
NR-AR,ap_514,12.941204071044922,Atom Pair fp
NR-AR,ap_516,8.878849029541016,Atom Pair fp
NR-AR,ap_520,30.444530487060547,Atom Pair fp
NR-AR,ap_523,6.104870796203613,Atom Pair fp
NR-AR,ap_524,2.6093900203704834,Atom Pair fp
NR-AR,ap_527,51.24911880493164,Atom Pair fp
NR-AR,ap_528,15.850387573242188,Atom Pair fp
NR-AR,ap_532,9.535679817199707,Atom Pair fp
NR-AR,ap_533,30.703025817871094,Atom Pair fp
NR-AR,ap_535,47.16532897949219,Atom Pair fp
NR-AR,ap_536,6.507962226867676,Atom Pair fp
NR-AR,ap_538,16.95702362060547,Atom Pair fp
NR-AR,ap_544,0.6124343872070312,Atom Pair fp
NR-AR,ap_545,7.490166187286377,Atom Pair fp
NR-AR,ap_548,37.8539924621582,Atom Pair fp
NR-AR,ap_549,43.887184143066406,Atom Pair fp
NR-AR,ap_550,1.1156415939331055,Atom Pair fp
NR-AR,ap_551,9.824003219604492,Atom Pair fp
NR-AR,ap_554,3.1613006591796875,Atom Pair fp
NR-AR,ap_556,11.905105590820312,Atom Pair fp
NR-AR,ap_567,2.011204719543457,Atom Pair fp
NR-AR,ap_568,4.916712760925293,Atom Pair fp
NR-AR,ap_569,8.966386795043945,Atom Pair fp
NR-AR,ap_570,2.3004202842712402,Atom Pair fp
NR-AR,ap_572,2.9095096588134766,Atom Pair fp
NR-AR,ap_580,54.18001937866211,Atom Pair fp
NR-AR,ap_581,18.09295654296875,Atom Pair fp
NR-AR,ap_588,25.528331756591797,Atom Pair fp
NR-AR,ap_589,6.8210906982421875,Atom Pair fp
NR-AR,ap_593,30.723182678222656,Atom Pair fp
NR-AR,ap_596,3.8592896461486816,Atom Pair fp
NR-AR,ap_600,47.348270416259766,Atom Pair fp
NR-AR,ap_601,67.39979553222656,Atom Pair fp
